route	ts	host	source	sha256_served	depagespeed	sha256_depagespeed	jc_bundles	single_urls	ic_left
root	20100208	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20100208_www.tanktrouble.com_.txt	ea0cb1674cf5b76e35ac705e325872bb985dc657eaf7e780c03b9dee20692bfd	—	—	0	0	0
root	20100310	tanktrouble.com	archive/commoncrawl/warc-bodies/20100310_tanktrouble.com_.txt	00a0a854b8bd79f7c65e8c87de5989f573518e971fb272f10817540459e6cbd8	—	—	0	0	0
root	20100310	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20100310_www.tanktrouble.com_.txt	3a8540c7f01d99bd91fdbf289ea172d45a793a479a8875f9a68040239339819f	—	—	0	0	0
root	20100903	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20100903_www.tanktrouble.com_.txt	664febe6bbac1c4ace1e8d5523572c0c00ef8d3e47b696c86941f44a018f5869	—	—	0	0	0
root	20120128	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20120128_www.tanktrouble.com_.txt	7c49f2a2993df4bf9a2cff07e5c2f504b89cc9885871d4c047b3dd4b69c62bab	—	—	0	0	0
root	20120519	tanktrouble.com	archive/commoncrawl/warc-bodies/20120519_tanktrouble.com_.txt	a248655e1c36bcca39de4bb7d7f603d0fea500e82604c49181ae8e63348ebadf	—	—	0	0	0
root	20120519	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20120519_www.tanktrouble.com_.txt	770c0dee81db6dc3e9e124c4b23a014d601a500b2f1c626f93c9e8abdd4d51b3	—	—	0	0	0
root	20130523	tanktrouble.com	archive/commoncrawl/warc-bodies/20130523_tanktrouble.com_.txt	1fc2c6e957239b7ca54cd9d88319a3d21f08348d7369a3fd764fb861f00e9200	—	—	0	0	0
root	20130525	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20130525_www.tanktrouble.com_.txt	6adaaf663ff6f762b33c8cfd261ec4645a364cf7be75c01e5f2f112eb3e52314	—	—	0	0	0
root	20131206	tanktrouble.com	archive/commoncrawl/warc-bodies/20131206_tanktrouble.com_.txt	2ca2857a1395060c160dfa2648a529672a20d21022322fa5ea8b75bb22183dba	—	—	0	0	0
root	20140307	tanktrouble.com	archive/commoncrawl/warc-bodies/20140307_tanktrouble.com_.txt	6463670a19d21b28139e8278095bbf46e187be1285eb14f71f59a6f16de46fbd	—	—	0	0	0
root	20140308	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140308_www.tanktrouble.com_.txt	6eeb4d2c6301bd5907621a39dbc504972ed9dcf9d457f28cd6b0b94423b5f266	—	—	0	0	0
root	20140420	tanktrouble.com	archive/commoncrawl/warc-bodies/20140420_tanktrouble.com_.txt	72451ede00ca286760c8ba02a229c2814932a3c3aa6253344160cb7f6235ee9a	—	—	0	0	0
root	20140421	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140421_www.tanktrouble.com_.txt	a2322001743251f68e8717a98f72b9dbd8a82b45bcc54923556a5094909b325b	—	—	0	0	0
root	20140424	tanktrouble.com	archive/commoncrawl/warc-bodies/20140424_tanktrouble.com_.txt	76fc3cedd54c435cad4a214668c2cb60d33d6edd3e149e9ef8950d40fa227e0b	—	—	0	0	0
root	20140425	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140425_www.tanktrouble.com_.txt	4e448420b9716b6995b5ce00740712da648b88ec961ebd91bd12490d608e1435	—	—	0	0	0
root	20140722	tanktrouble.com	archive/commoncrawl/warc-bodies/20140722_tanktrouble.com_.txt	a20ba36851e1df292178c535aebee752d30b958679faa1178ec66a9645e622f5	—	—	0	0	0
root	20140723	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140723_www.tanktrouble.com_.txt	c63aed7075c38dc3385a4da8e2e8c372adc60d975a33663c237a375d82ea8580	—	—	0	0	0
root	20140728	tanktrouble.com	archive/commoncrawl/warc-bodies/20140728_tanktrouble.com_.txt	49b92113fdc0e40d454d675a175a11ec9344f520bf2a9d44b5d7fa5ce7c65c81	—	—	0	0	0
root	20140802	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140802_www.tanktrouble.com_.txt	236588d6df80a957295190300da6aa8124ef3ca1b36363b8c182c84e3b05c15e	—	—	0	0	0
root	20140820	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140820_www.tanktrouble.com_.txt	800dd554c0f92ce3c2f3e07e14332c2d4f229f9649e734e9616fbd367db3f8b2	—	—	0	0	0
root	20140823	tanktrouble.com	archive/commoncrawl/warc-bodies/20140823_tanktrouble.com_.txt	70dada0937bf937da0d167c411aabd1e2d2db5d969b7cd6420d952638da29371	—	—	0	0	0
root	20140902	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140902_www.tanktrouble.com_.txt	a828bbd4a9297d7fba4cbe965d8618f9f74d49ea68cc93a4fead97ee7e530b8d	—	—	0	0	0
root	20140903	tanktrouble.com	archive/commoncrawl/warc-bodies/20140903_tanktrouble.com_.txt	133ba29aa0665190b33ef352f1601ed66a0815f63bc2ccd5844a6c4457e0313c	—	—	0	0	0
root	20140919	tanktrouble.com	archive/commoncrawl/warc-bodies/20140919_tanktrouble.com_.txt	887910f560420fb99efdd7b02acf77141a66309a98c1b9cf6a75b124a2809ad6	—	—	0	0	0
root	20140919	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20140919_www.tanktrouble.com_.txt	b0ed629519845969a25bb4f274e163e67a3b8c1eba8348ebb1950b5ffdc26454	—	—	0	0	0
root	20140930	tanktrouble.com	archive/commoncrawl/warc-bodies/20140930_tanktrouble.com_.txt	5491411ee361801dae3b9df0fd9065f42e3a25ec9fb28ba89c85200785965db8	—	—	0	0	0
root	20141022	tanktrouble.com	archive/commoncrawl/warc-bodies/20141022_tanktrouble.com_.txt	c898d5c7159db249220fa24077b897d6ede6afb41f5f78352d27b0f88e84a3ee	—	—	0	0	0
root	20141023	tanktrouble.com	archive/commoncrawl/warc-bodies/20141023_tanktrouble.com_.txt	76c8d3487444d39e9bbfc59352d229571e16d2db520d75ec44251b0f515fe8ad	—	—	0	0	0
root	20141024	tanktrouble.com	archive/commoncrawl/warc-bodies/20141024_tanktrouble.com_.txt	9bad3b136cd07a15bc20ea15a1ac55882bd1eacfda93673d2f724a6547dab0c8	—	—	0	0	0
root	20141026	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20141026_www.tanktrouble.com_.txt	e8669899ce6f5195dae7beb2a4b2ca684dc7ee57bf2631875323a0f2952fb375	—	—	0	0	0
root	20141030	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20141030_www.tanktrouble.com_.txt	086288bd2813c60e8bfc935bb463275da092080987115da8de2f231dd8158650	—	—	0	0	0
root	20141031	tanktrouble.com	archive/commoncrawl/warc-bodies/20141031_tanktrouble.com_.txt	0f83f60e5c35c032eef9549b123c45e20020946dbaf271bb52f0068ca0983c7b	—	—	0	0	0
root	20141122	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20141122_www.tanktrouble.com_.txt	fb7211258b4ed3a5586ef02d43355b058147c96626ef6b0d5652699655633879	—	—	0	0	0
root	20141128	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20141128_www.tanktrouble.com_.txt	369b2f02563bfd19623f6490da24fcbb578fd4c596bda587a0e4521cc53a5241	—	—	0	0	0
root	20141219	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20141219_www.tanktrouble.com_.txt	c8fa42cd01ee122c945c25b784bc6afc6b6ae73909cc735e55ed0ae61b0d88aa	—	—	0	0	0
root	20141220	tanktrouble.com	archive/commoncrawl/warc-bodies/20141220_tanktrouble.com_.txt	79083f5b83f0894d77f03ef39ad61e63712b3fe3098ae52c3409e422c078c000	—	—	0	0	0
root	20150328	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20150328_www.tanktrouble.com_.txt	a347138ee3bd20d398a611f458275a73bd0b887d9912649240de15ce478d1177	—	—	0	0	0
root	20150401	tanktrouble.com	archive/commoncrawl/warc-bodies/20150401_tanktrouble.com_.txt	614f1d8d53747f6f37a6112a4573f915e45d353d416af6d626f60a095c7d4697	—	—	0	0	0
root	20150503	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20150503_www.tanktrouble.com_.txt	742469a4793665c489998917ea5655ebaa84d9daea8b2d5cb80e5edd80be56fd	—	—	0	0	0
root	20150505	tanktrouble.com	archive/commoncrawl/warc-bodies/20150505_tanktrouble.com_.txt	99c40c5db87536ca9f4b3783aba359ee7c281befffb77881cb90f17c868155db	—	—	0	0	0
root	20150523	tanktrouble.com	archive/commoncrawl/warc-bodies/20150523_tanktrouble.com_.txt	14abef58b79e6db870adc58754a3c80fff39dcb036a08c7e38c0aa04410afec3	—	—	0	0	0
root	20150530	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20150530_www.tanktrouble.com_.txt	2e4f93bc6d282ae2c22e8e4d2b53a1b5f0a373cf58ff1913626ac31233bd7970	—	—	0	0	0
root	20150630	tanktrouble.com	archive/commoncrawl/warc-bodies/20150630_tanktrouble.com_.txt	6c79930f50a2e0e4408df6345ace5baee91934057f1bf53d2a199d9857e0aeda	—	—	0	0	0
root	20150702	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20150702_www.tanktrouble.com_.txt	9ace4442286f6b77159f7425339e4bac43c4370a470f0f553b516eb4a1de0aa9	—	—	0	0	0
root	20150801	tanktrouble.com	archive/commoncrawl/warc-bodies/20150801_tanktrouble.com_.txt	814a6ba1eaafc86c15038facb867de60ee403491111977d8594071e3dc602f6f	—	—	0	0	0
root	20150805	tanktrouble.com	archive/commoncrawl/warc-bodies/20150805_tanktrouble.com_.txt	dadf7694d07187013375da1d9c9cfc3613f0bd7ef17b9889de22d617124a72b2	—	—	0	0	0
root	20150828	tanktrouble.com	archive/commoncrawl/warc-bodies/20150828_tanktrouble.com_.txt	d91fed81bef40d4b9336ded7fe5b9b731c31ae46532b6c86157dfb23cdb45b51	—	—	0	0	0
root	20150829	tanktrouble.com	archive/commoncrawl/warc-bodies/20150829_tanktrouble.com_.txt	7237f0fc4cb907ae3f3446660f0b9d1cdd7ceb61d3d3a1b20387190698aba9a4	—	—	0	0	0
root	20151004	tanktrouble.com	archive/commoncrawl/warc-bodies/20151004_tanktrouble.com_.txt	04133f7d6f48f18d0f41c313c7f30255b696085d18350ae8c8ecce3d5838601d	—	—	0	0	0
root	20151125	tanktrouble.com	archive/commoncrawl/warc-bodies/20151125_tanktrouble.com_.txt	d6888c17a6aea49b43021a1b138c056f76b55a6095b5172930e5a1e4916afe60	—	—	0	0	0
root	20151130	tanktrouble.com	archive/commoncrawl/warc-bodies/20151130_tanktrouble.com_.txt	c9295cbec51cd40343889813bde320f9745179bc24bfdb9bdd4070aeb60a3575	—	—	0	0	0
root	20160208	tanktrouble.com	archive/commoncrawl/warc-bodies/20160208_tanktrouble.com_.txt	0c2de99f0ca7107057e2da10cbae0873633551cd0bafdac4e22b4934661469aa	—	—	0	0	0
root	20160209	tanktrouble.com	archive/commoncrawl/warc-bodies/20160209_tanktrouble.com_.txt	198dec3046ece6af5e0531cd2d4f7cc93cf06e8b12607ef2d8f7f85a7f7a8fb6	—	—	0	0	0
root	20160525	tanktrouble.com	archive/commoncrawl/warc-bodies/20160525_tanktrouble.com_.txt	8cc285772b75f798fee69dc26047e48866d0f6c4fc336ece0c088c4c1af6ee0e	—	—	0	0	0
root	20160730	tanktrouble.com	archive/commoncrawl/warc-bodies/20160730_tanktrouble.com_.txt	3f6488c0c70ad0bd4491e0891664a757cdbc521b837b96bbd1b93df2ba6697b1	—	—	0	0	0
root	20160828	tanktrouble.com	archive/commoncrawl/warc-bodies/20160828_tanktrouble.com_.txt	cf704c7ddfc1afa6721cdcfcf10f51caf18de3db0b3f2d7a7cb83cb05ea2c423	—	—	0	0	0
root	20160929	tanktrouble.com	archive/commoncrawl/warc-bodies/20160929_tanktrouble.com_.txt	cbceee294d2b9137ad3b0dd79c1e84e6c82a9875e4eb0320c140dd4de94e4d75	—	—	0	0	0
root	20161024	tanktrouble.com	archive/commoncrawl/warc-bodies/20161024_tanktrouble.com_.txt	324b74e2c29e124f9fdbe740606d94394b561d40b7c0a13190a6a7c5657d2dd2	—	—	0	0	0
root	20161206	tanktrouble.com	archive/commoncrawl/warc-bodies/20161206_tanktrouble.com_.txt	de5701925701c59b737a81b10780e07d9c6bc2113cac07391bbc616e49e42a9e	—	—	0	0	0
root	20170123	tanktrouble.com	archive/commoncrawl/warc-bodies/20170123_tanktrouble.com_.txt	943da9dbf374b38a0426939b9f8b3b0e973371e3b797a9522ae3978121b9be7e	—	—	0	0	0
root	20170124	tanktrouble.com	archive/commoncrawl/warc-bodies/20170124_tanktrouble.com_.txt	f1f412f9ca8b4052a7ff925e849dbb7af8acf445b9164b3bf54ce37fa5f7d9ed	—	—	0	0	0
root	20170221	tanktrouble.com	archive/commoncrawl/warc-bodies/20170221_tanktrouble.com_.txt	ea5c09549cd1f7eebbc50b12dd816b0199facc8b6e245088a9580ae9ad7da0c9	—	—	0	0	0
root	20170221	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20170221_www.tanktrouble.com_.txt	99c8ba7e9f1f79e7ba3d1c9a2fb41fd355f7428c5fffb429fc8e969c982e4a10	—	—	0	0	0
root	20170228	tanktrouble.com	archive/commoncrawl/warc-bodies/20170228_tanktrouble.com_.txt	3d0c2ae206e7ade1829ca401f6bc2aa493484190117653a881b34a09ac0a46ca	—	—	0	0	0
root	20170325	tanktrouble.com	archive/commoncrawl/warc-bodies/20170325_tanktrouble.com_.txt	664ccfd19e5136e17682d071d3d8740d2601cee1af2e99bf994007bbe9c5539c	—	—	0	0	0
root	20170327	tanktrouble.com	archive/commoncrawl/warc-bodies/20170327_tanktrouble.com_.txt	151a3369ac2e8c19d4655902182627484b8b589aefa94fa6d97a6c41347c3478	—	—	0	0	0
root	20170330	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20170330_www.tanktrouble.com_.txt	28a0a3f01ccf34accfa51e8ea400e474eabc891e4849b5c2c1c0a0403a5d8a40	—	—	0	0	0
root	20170429	tanktrouble.com	archive/commoncrawl/warc-bodies/20170429_tanktrouble.com_.txt	87d9e9ae739e97f9a4d053595f45e09d16082c5290de678cfd5eb94c0f0d58e6	—	—	0	0	0
root	20170526	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20170526_www.tanktrouble.com_.txt	84056ddf7e3e3fe2395bbef68aac07a23aea308086fef7f7813c281eb711896e	—	—	0	0	0
root	20170528	tanktrouble.com	archive/commoncrawl/warc-bodies/20170528_tanktrouble.com_.txt	8f738fae7c83576b699667d0fedc9d7a9ee5aad8b1dafe8644f613e5f0d8e877	—	—	0	0	0
root	20170727	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20170727_www.tanktrouble.com_.txt	d806908e34267234c16bfe25d372bb18385f6bf2b1100606e3f8d4e35d681ed5	—	—	0	0	0
root	20170728	tanktrouble.com	archive/commoncrawl/warc-bodies/20170728_tanktrouble.com_.txt	37e10dafe99bce89c850903d559d32cf9b17e3e92258dfdc0170beaa2304dc3c	—	—	0	0	0
root	20170822	tanktrouble.com	archive/commoncrawl/warc-bodies/20170822_tanktrouble.com.txt	c82291ade542e5f198aedc1fb8527f039c2d070aa075f735642976bff0edbfe6	—	—	0	0	0
root	20170822	tanktrouble.com	archive/commoncrawl/warc-bodies/20170822_tanktrouble.com_.txt	63da42f0b7f309d587336950a13c5f178e75e0d797c2b4f8cdb2ca52a91db7fe	—	—	0	0	0
root	20170921	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20170921_www.tanktrouble.com_.txt	bc34dd18d0cae6ef0904e39991d14fcd8bd54657b16abb810acd21c4d798bfd8	—	—	0	0	0
root	20170924	tanktrouble.com	archive/commoncrawl/warc-bodies/20170924_tanktrouble.com_.txt	0f6916e13be54484ba32fce587d10b12309fd4c05f8cd4e715b421ce7654f16c	—	—	0	0	0
root	20171022	tanktrouble.com	archive/commoncrawl/warc-bodies/20171022_tanktrouble.com_.txt	d7b1d4d3cb90f02eb8e0cfd398d09ab8eb6988a68f9657f3721e61048909877a	—	—	0	0	0
root	20171119	tanktrouble.com	archive/commoncrawl/warc-bodies/20171119_tanktrouble.com.txt	c32bec2aadfa224a78b260d42ae13c4b2e26921c7481279efae3fc42d62a0a52	—	—	0	0	0
root	20171119	tanktrouble.com	archive/commoncrawl/warc-bodies/20171119_tanktrouble.com_.txt	1121a56dd36a99e37c2cac86be1852bba1911d762e273169ecf3d824228ac3af	—	—	0	0	0
root	20171121	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20171121_www.tanktrouble.com_.txt	858ae8d800cad4baaa0770acf57152a04ec4879a735ef7f8bc7e44956a0bf232	—	—	0	0	0
root	20171212	tanktrouble.com	archive/commoncrawl/warc-bodies/20171212_tanktrouble.com_.txt	55de3ddba9f628d88247e4e37a0001969a0c293de5b8254700e9ab18e7da8257	—	—	0	0	0
root	20180116	tanktrouble.com	archive/commoncrawl/warc-bodies/20180116_tanktrouble.com_.txt	cb32044a0f07b603f856cf8581ce8e9f986e8e81cf7811ad60b19b8bff78ae9d	—	—	0	0	0
root	20180116	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20180116_www.tanktrouble.com_.txt	05a588468282e791b5a2e6022fee0ee7b7bea689a93c005fe451993f2b221ecd	—	—	0	0	0
root	20180223	tanktrouble.com	archive/commoncrawl/warc-bodies/20180223_tanktrouble.com_.txt	975cdc6ef64323fd1b2b16f514098e78487ed370b5e08457a7dce255b6a24bec	—	—	0	0	0
root	20180226	tanktrouble.com	archive/commoncrawl/warc-bodies/20180226_tanktrouble.com_.txt	c893ee1d0e6c04f11bfa65536ec59ce53c21e537002b3ac97d6689eee7f8f3f2	—	—	0	0	0
root	20180317	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20180317_www.tanktrouble.com_.txt	815a05c8136f1457732d172c9781a2b38448bfe9c233758656c2587b3971f27f	—	—	0	0	0
root	20180317214202	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20180317214202_200_www.tanktrouble.com_.txt	815a05c8136f1457732d172c9781a2b38448bfe9c233758656c2587b3971f27f	—	—	0	0	0
root	20180324	tanktrouble.com	archive/commoncrawl/warc-bodies/20180324_tanktrouble.com_.txt	8a9718d7eca195fc3caa89bc2bac9f827187bab365f13823060264fc98b9983a	—	—	0	0	0
root	20180324095757	tanktrouble.com	archive/commoncrawl/warc-bodies/20180324095757_200_tanktrouble.com_.txt	8a9718d7eca195fc3caa89bc2bac9f827187bab365f13823060264fc98b9983a	—	—	0	0	0
root	20180422	tanktrouble.com	archive/commoncrawl/warc-bodies/20180422_tanktrouble.com_.txt	1563820880be57b6fed3fd932393a636f05b3ac3c8b402cf813a794d8dfaac89	—	—	0	0	0
root	20180523	tanktrouble.com	archive/commoncrawl/warc-bodies/20180523_tanktrouble.com_.txt	92f65bcf10b059c25e4049bc402a01b97627aeddaacc07be20e0e094855010b6	—	—	0	0	0
root	20180527	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20180527_www.tanktrouble.com_.txt	108c85cfbdcbb8c2f067fd8a3e54474d783507e4712f2568d6ae4b1e74804c88	—	—	0	0	0
root	20180620	tanktrouble.com	archive/commoncrawl/warc-bodies/20180620_tanktrouble.com_.txt	4fbe49f7726f1d7d945c8bba5d94c61a1e77738b98708a00bc4a477fea0b2d07	—	—	0	0	0
root	20180717	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20180717_www.tanktrouble.com_.txt	b789468f3e20fe567fe3ba3b75e29b432c651a4d07a05a11650bd87a5c09d754	—	—	0	0	0
root	20180722	tanktrouble.com	archive/commoncrawl/warc-bodies/20180722_tanktrouble.com_.txt	b276f5b764e132679a6cc34dc94d692326201eafc46b483318956701a574146c	—	—	0	0	0
root	20180814	tanktrouble.com	archive/commoncrawl/warc-bodies/20180814_tanktrouble.com_.txt	27de304f1425e20756442e34c2de49d593a94946e839176880025ba493518cb1	—	—	0	0	0
root	20180925	tanktrouble.com	archive/commoncrawl/warc-bodies/20180925_tanktrouble.com_.txt	ab18b874d0a52e9020dba02c051e6960a82c22a020995748c1f0eb518fd633a8	—	—	0	0	0
root	20181020	tanktrouble.com	archive/commoncrawl/warc-bodies/20181020_tanktrouble.com_.txt	af22a135cfb53a46318ff29f02f774361360d3db7c548484e3f9d3aa867ba99a	—	—	0	0	0
root	20181020	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20181020_www.tanktrouble.com_.txt	218a6b806ee583dd987c43a34489ae0edfefe8d2fb3f5cca5da82a764a3e4142	—	—	0	0	0
root	20181113	tanktrouble.com	archive/commoncrawl/warc-bodies/20181113_tanktrouble.com_.txt	f9ec4d5ce34aa2c70a558be31d12eff70efd7dbd6422535861effde9ac5c7800	—	—	0	0	0
root	20181114	tanktrouble.com	archive/commoncrawl/warc-bodies/20181114_tanktrouble.com_.txt	383209b4511d1d8ff10c3b20772063c7dcf7e2eb8fb955996f96a57e32a19a71	—	—	0	0	0
root	20181214	tanktrouble.com	archive/commoncrawl/warc-bodies/20181214_tanktrouble.com_.txt	a121ecbd246ee56a9c17227dc8dcd3e77b61de4f815d176f4f1ae2493251416f	—	—	0	0	0
root	20181218	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20181218_www.tanktrouble.com_.txt	b872a5eed5211728ea6b7dadf7c009501a5f26fc914cabec48c27fdfb9e59044	—	—	0	0	0
root	20190123	tanktrouble.com	archive/commoncrawl/warc-bodies/20190123_tanktrouble.com_.txt	2549ac820fd0cb274022e5d7cc3eca3f0f731891d4fb753f4386a963631cc631	—	—	0	0	0
root	20190222	tanktrouble.com	archive/commoncrawl/warc-bodies/20190222_tanktrouble.com_.txt	1be491d47be2d9a59966883bf119f77ed84eb4c4643a216ad2fa2c217757255f	—	—	0	0	0
root	20190222	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20190222_www.tanktrouble.com_.txt	5f21104d3ba99e7e3dab676af1c8f16bdd329fd5743f8388d93489aa1ab12d76	—	—	0	0	0
root	20190318	tanktrouble.com	archive/commoncrawl/warc-bodies/20190318_tanktrouble.com_.txt	331dec1a8fe22ae076d1bcccd62a3f8861029d852ffecf9461636b95793432c3	—	—	0	0	0
root	20190424	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20190424_www.tanktrouble.com_.txt	791862d93da496c7483fb2c50f4864bf0f86396ee011636a78110cf4eac09a11	—	—	0	0	0
root	20190426	tanktrouble.com	archive/commoncrawl/warc-bodies/20190426_tanktrouble.com_.txt	2402e00be6505714bc45c385bf7256525c736d8097fc37c323c6589e5cb178dd	—	—	0	0	0
root	20190522	tanktrouble.com	archive/commoncrawl/warc-bodies/20190522_tanktrouble.com_.txt	47828f00afd187f9821ade6b577d05e33a1ef92039b2b62bb7d652f18954edf5	—	—	0	0	0
root	20190620	tanktrouble.com	archive/commoncrawl/warc-bodies/20190620_tanktrouble.com_.txt	2c4c81c09a9ba9780261821d2e78d9c2adb83aff1dd4abd00f6dea7c61028f24	—	—	0	0	0
root	20190626	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20190626_www.tanktrouble.com_.txt	83bf0ce0da4ba9a27023b3d64d1c873d2f48ba3a07f77492d7594b5534bcaee1	—	—	0	0	0
root	20190717	tanktrouble.com	archive/commoncrawl/warc-bodies/20190717_tanktrouble.com_.txt	22aaf65ce4692c4dd7ad90901caba6130c386bbf2f601876ff0d9be6c101801d	—	—	0	0	0
root	20190822	tanktrouble.com	archive/commoncrawl/warc-bodies/20190822_tanktrouble.com_.txt	d7ac515d7dc659d90f4276bceaad80c73c7a9bf09016305fa7c43275ad229bad	—	—	0	0	0
root	20190826	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20190826_www.tanktrouble.com_.txt	9ca44cc771cbac38244f6dbaecfd2a9d372bc883f90093cf9dc05988a89c5590	—	—	0	0	0
root	20190920	tanktrouble.com	archive/commoncrawl/warc-bodies/20190920_tanktrouble.com.txt	896b09ac64c294b6302f3d0070899d304121a3db0a61a8abe410f91383f97793	—	—	0	0	0
root	20190920	tanktrouble.com	archive/commoncrawl/warc-bodies/20190920_tanktrouble.com_.txt	f8a88c99a6282c65e076510f453ca9ec70c35c94e83c77f4c9866eab70e476ff	—	—	0	0	0
root	20190922	tanktrouble.com	archive/commoncrawl/warc-bodies/20190922_tanktrouble.com_.txt	eb2be7072b1298377fac45f8f11081691aef4e81a4d63da19d5c6454944af170	—	—	0	0	0
root	20191019	tanktrouble.com	archive/commoncrawl/warc-bodies/20191019_tanktrouble.com_.txt	b515b1670a9eaeb35725a471bb66474e5d4c1fc98bb29c6155fd02c6c3097eb0	—	—	0	0	0
root	20191019	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20191019_www.tanktrouble.com_.txt	7ecfcdefa14f4d4a219bb5378e5ec2780cda9ad21046f8d4251917bfe477eb20	—	—	0	0	0
root	20191120	tanktrouble.com	archive/commoncrawl/warc-bodies/20191120_tanktrouble.com_.txt	96e91ab00a3f8c87f6d67dddeac37195539187275a15139075cc555df76852d5	—	—	0	0	0
root	20191209	tanktrouble.com	archive/commoncrawl/warc-bodies/20191209_tanktrouble.com_.txt	907bb8491908e4e9d26bb1d4209aac865f1a52a8df89a3a3c36a56c7e47515d8	—	—	0	0	0
root	20191212	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20191212_www.tanktrouble.com_.txt	15c688b6314bbc1668078f4d302396523109cf4f9e09cf1bf45cb16f720f1a65	—	—	0	0	0
root	20200121	tanktrouble.com	archive/commoncrawl/warc-bodies/20200121_tanktrouble.com_.txt	4f7e6e1b86b2a884c9e642bea88f0a3f750e39fc454779bb9eec1cf6eb8ff7d5	—	—	0	0	0
root	20200124	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20200124_www.tanktrouble.com_.txt	922ff3754d5001048560ab0e0a0ce30671337c4a1dc224be61e669df5589961b	—	—	0	0	0
root	20200129	tanktrouble.com	archive/commoncrawl/warc-bodies/20200129_tanktrouble.com.txt	2f4918dc4a1cd21e320ae76554a89297d256b3f05a0ef78ed62403c0056e0b49	—	—	0	0	0
root	20200129	tanktrouble.com	archive/commoncrawl/warc-bodies/20200129_tanktrouble.com_.txt	13e94859e8553d265172e33ddf33b2ddb42c8b4cc523fde87df4e3c8d4e47321	—	—	0	0	0
root	20200217	tanktrouble.com	archive/commoncrawl/warc-bodies/20200217_tanktrouble.com_.txt	cf24dc225a6c2857cfdb6432f0d818f6cb6441acf7f34e3848475127217164a6	—	—	0	0	0
root	20200404	tanktrouble.com	archive/commoncrawl/warc-bodies/20200404_tanktrouble.com.txt	84c688714187d2c0402a14b93981bbb51552f6eff518198128bfc649f28c28a7	—	—	0	0	0
root	20200404	tanktrouble.com	archive/commoncrawl/warc-bodies/20200404_tanktrouble.com_.txt	25510200b025cda8d0b20beb02ac5f77d764450b4ff7aaa279e847cb1a93eefc	—	—	0	0	0
root	20200409	tanktrouble.com	archive/commoncrawl/warc-bodies/20200409_tanktrouble.com_.txt	348866bb6c41d3d0f831a52826002a5c3a219f2bfeca5b601d6de5467401514c	—	—	0	0	0
root	20200603	tanktrouble.com	archive/commoncrawl/warc-bodies/20200603_tanktrouble.com_.txt	863cf71a81dbe76935efe78ef5f458e19a61a2e9f8b3a83f3379c48ec91933e2	—	—	0	0	0
root	20200603	www.tanktrouble.com	archive/commoncrawl/warc-bodies/20200603_www.tanktrouble.com_.txt	6eff8265ee8737ec332fa2c8d0aaa928e4835f309f9b6138595b8663beb1db3d	—	—	0	0	0
root	20200605	tanktrouble.com	archive/commoncrawl/warc-bodies/20200605_tanktrouble.com.txt	6bc064e4b4a5cba0368d61677c5a99d647b91be09d3670ac5595af09e6782f9e	—	—	0	0	0
